conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
3.1.1.1.1.01.99.00.00.00.00.000;10;1001;0,00;0,00;3.210,92;0,00;3.210,92;0,00;"OUTROS VENCIMENTOS E VANTAGENS FIXAS – PESSOAL CIVIL RPPS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.1.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;58.000,91;0,00;58.000,91;0,00;"OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL - RPPS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.1.1.02.03.00.00.00.00.000;02;0201;0,00;0,00;58.000,91;0,00;58.000,91;0,00;"SERVICOS EXTRAORDINARIOS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;643.499,93;0,00;643.499,93;0,00;"REMUNERACAO A PESSOAL ATIVO CIVIL – ABRANGIDOS PELO - RGPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;643.499,93;0,00;643.499,93;0,00;"REMUNERACAO A PESSOAL ATIVO CIVIL – ABRANGIDOS PELO - RGPS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;476.260,09;0,00;476.260,09;0,00;"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL - RGPS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.01.00.00.00.00.000;02;0201;0,00;0,00;176.069,95;0,00;176.069,95;0,00;"VENCIMENTOS E SALARIOS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.21.00.00.00.00.000;02;0201;0,00;0,00;428,41;0,00;428,41;0,00;"FERIAS VENCIDAS E PROPORCIONAIS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.22.00.00.00.00.000;02;0201;0,00;0,00;35.427,35;0,00;35.427,35;0,00;"13. SALARIO";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.24.00.00.00.00.000;02;0201;0,00;0,00;11.749,06;0,00;11.749,06;0,00;"FERIAS - ABONO CONSTITUCIONAL";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.31.00.00.00.00.000;02;0201;0,00;0,00;248.724,43;0,00;248.724,43;0,00;SUBSIDIOS;A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.01.99.00.00.00.00.000;02;0201;0,00;0,00;3.860,89;0,00;3.860,89;0,00;"OUTROS VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL - RGPS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.04.00.00.00.00.00.000;02;0201;0,00;0,00;167.239,84;0,00;167.239,84;0,00;"CONTRATACAO POR TEMPO DETERMINADO";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.04.01.00.00.00.00.000;02;0201;0,00;0,00;149.325,38;0,00;149.325,38;0,00;"SALARIO CONTRATO TEMPORARIO - LEI 8.745/93";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.04.10.00.00.00.00.000;02;0201;0,00;0,00;2.088,56;0,00;2.088,56;0,00;"SERVICOS EXTRAORDINARIOS CONTRATO TEMPORARIO";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.04.13.00.00.00.00.000;02;0201;0,00;0,00;12.125,95;0,00;12.125,95;0,00;"13o SALARIO CONTRATO TEMPORARIO";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.1.2.1.04.14.00.00.00.00.000;02;0201;0,00;0,00;3.699,95;0,00;3.699,95;0,00;"FERIAS - ABONO CONSTITUCIONAL";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;664.342,62;0,02;664.342,60;0,00;"ENCARGOS PATRONAIS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;0,00;397.763,78;0,00;"ENCARGOS PATRONAIS - RPPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.1.2.00.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;0,00;397.763,78;0,00;"ENCARGOS PATRONAIS - RPPS - INTRA OFSS";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.1.2.01.00.00.00.00.00.000;02;0201;0,00;0,00;397.763,78;0,00;397.763,78;0,00;"CONTRIBUICAO PATRONAL PARA O RPPS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.2.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;139.240,36;0,00;139.240,36;0,00;"ENCARGOS PATRONAIS - RGPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.2.3.00.00.00.00.00.00.000;02;0201;0,00;0,00;139.240,36;0,00;139.240,36;0,00;"ENCARGOS PATRONAIS - RGPS - INTER OFSS - UNIAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.2.3.01.00.00.00.00.00.000;02;0201;0,00;0,00;139.240,36;0,00;139.240,36;0,00;"CONTRIBUICOES PREVIDENCIARIAS - RGPS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.9.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;127.338,48;0,02;127.338,46;0,00;"OUTROS ENCARGOS PATRONAIS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.9.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;127.338,48;0,02;127.338,46;0,00;"OUTROS ENCARGOS PATRONAIS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.9.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;115.628,55;0,02;115.628,53;0,00;"CONTRIBUICAO PATRONAL PARA O ATENDIMENTO A SAUDE DO SERVIDOR ATIVO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.9.1.03.00.00.00.00.00.000;02;0201;0,00;0,00;10.578,56;0,00;10.578,56;0,00;"CONTRIBUICAO PATRONAL PARA O ATENDIMENTO A SAUDE DO SERVIDOR INATIVO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.1.2.9.1.05.00.00.00.00.00.000;02;0201;0,00;0,00;1.131,37;0,00;1.131,37;0,00;"CONTRIBUICAO PATRONAL PARA O ATENDIMENTO A SAUDE DO PENSIONISTA";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;661.650,66;0,00;661.650,66;0,00;"BENEFICIOS PREVIDENCIARIOS E ASSISTENCIAIS";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.1.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;304.498,16;0,00;304.498,16;0,00;"APOSENTADORIAS E REFORMAS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.1.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;304.498,16;0,00;304.498,16;0,00;"APOSENTADORIAS - RPPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.1.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;304.498,16;0,00;304.498,16;0,00;"APOSENTADORIAS - RPPS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.1.1.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;304.498,16;0,00;304.498,16;0,00;"PROVENTOS - PESSOAL CIVIL";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.1.1.1.01.01.00.00.00.00.000;10;1001;0,00;0,00;304.498,16;0,00;304.498,16;0,00;"APOSENTADORIAS POR TEMPO DE CONTRIBUICAO";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.2.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;27.667,56;0,00;27.667,56;0,00;PENSOES;S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.2.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;27.667,56;0,00;27.667,56;0,00;"PENSOES - RPPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.2.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;27.667,56;0,00;27.667,56;0,00;"PENSOES - RPPS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.2.1.1.01.00.00.00.00.00.000;10;1001;0,00;0,00;27.667,56;0,00;27.667,56;0,00;"PROVENTOS DE PENSOES";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;329.484,94;0,00;329.484,94;0,00;"OUTROS BENEFICIOS ASSISTENCIAIS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;57.307,54;0,00;57.307,54;0,00;"OUTROS BENEFICIOS ASSISTENCIAIS - SERVIDOR CIVIL";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;57.307,54;0,00;57.307,54;0,00;"OUTROS BENEFICIOS ASSISTENCIAIS - SERVIDOR CIVIL - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.1.10.00.00.00.00.00.000;02;0201;0,00;0,00;48.600,51;0,00;48.600,51;0,00;AUXILIO-DOENCA;A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.1.11.00.00.00.00.00.000;02;0201;0,00;0,00;8.085,86;0,00;8.085,86;0,00;"SALARIO MATERNIDADE";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.1.12.00.00.00.00.00.000;02;0201;0,00;0,00;621,17;0,00;621,17;0,00;SALARIO-FAMILIA;S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.1.1.12.01.00.00.00.00.000;02;0201;0,00;0,00;621,17;0,00;621,17;0,00;"SALARIO FAMILIA - ATIVO PESSOAL CIVIL";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.9.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;272.177,40;0,00;272.177,40;0,00;"OUTROS BENEFICIOS ASSISTENCIAIS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.9.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;272.177,40;0,00;272.177,40;0,00;"OUTROS BENEFICIOS ASSISTENCIAIS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.2.9.9.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;272.177,40;0,00;272.177,40;0,00;"AUXILIO SAUDE AOS MUNICIPES - LEI 947/15";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;5.603.207,61;1.037.656,97;4.565.550,64;0,00;"USO DE BENS, SERVICOS E CONSUMO DE CAPITAL FIXO";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;2.434.719,91;1.034.624,22;1.400.095,69;0,00;"USO DE MATERIAL DE CONSUMO";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;2.100.980,04;932.478,43;1.168.501,61;0,00;"CONSUMO DE MATERIAL";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;2.100.980,04;932.478,43;1.168.501,61;0,00;"CONSUMO DE MATERIAL - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;571.766,74;64.389,87;507.376,87;0,00;"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVEIS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;14.650,38;0,00;14.650,38;0,00;"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVEIS";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.01.00.00.00.00.00.000;10;1001;0,00;0,00;412,49;0,00;412,49;0,00;"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVEIS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.03.00.00.00.00.00.000;02;0201;0,00;0,00;7.966,00;0,00;7.966,00;0,00;"GAS E OUTROS MATERIAIS ENGARRAFADOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.03.00.00.00.00.00.000;02;0201;0,00;0,00;355,00;0,00;355,00;0,00;"GAS E OUTROS MATERIAIS ENGARRAFADOS";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.06.00.00.00.00.00.000;02;0201;0,00;0,00;107.139,07;4.895,61;102.243,46;0,00;"GENEROS ALIMENTACAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.06.00.00.00.00.00.000;02;0201;0,00;0,00;145,07;0,00;145,07;0,00;"GENEROS ALIMENTACAO";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.09.00.00.00.00.00.000;02;0201;0,00;0,00;2.284,65;0,00;2.284,65;0,00;"MATERIAL ODONTOLOGICO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.10.00.00.00.00.00.000;02;0201;0,00;0,00;3.489,85;0,00;3.489,85;0,00;"MATERIAL QUIMICO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.14.00.00.00.00.00.000;02;0201;0,00;0,00;9.771,18;0,00;9.771,18;0,00;"MATERIAL EDUCATIVO E ESPORTIVO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.14.00.00.00.00.00.000;02;0201;0,00;0,00;1.264,95;0,00;1.264,95;0,00;"MATERIAL EDUCATIVO E ESPORTIVO";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.15.00.00.00.00.00.000;02;0201;0,00;0,00;3.004,45;0,00;3.004,45;0,00;"MATERIAL PARA  FESTIVIDADES E HOMENAGENS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.16.00.00.00.00.00.000;02;0201;0,00;0,00;85.641,97;36.440,98;49.200,99;0,00;"MATERIAL DE EXPEDIENTE";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.16.00.00.00.00.00.000;02;0201;0,00;0,00;600,50;0,00;600,50;0,00;"MATERIAL DE EXPEDIENTE";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.17.00.00.00.00.00.000;02;0201;0,00;0,00;10.560,78;0,00;10.560,78;0,00;"MATERIAL DE PROCESSAMENTO DE DADOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.17.00.00.00.00.00.000;02;0201;0,00;0,00;342,00;0,00;342,00;0,00;"MATERIAL DE PROCESSAMENTO DE DADOS";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.19.00.00.00.00.00.000;02;0201;0,00;0,00;1.930,27;0,00;1.930,27;0,00;"MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.19.00.00.00.00.00.000;02;0201;0,00;0,00;949,00;0,00;949,00;0,00;"MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.20.00.00.00.00.00.000;02;0201;0,00;0,00;147,60;0,00;147,60;0,00;"MATERIAL DE CAMA, MESA E BANHO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.21.00.00.00.00.00.000;02;0201;0,00;0,00;1.105,69;0,00;1.105,69;0,00;"MATERIAL DE COPA E COZINHA";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.22.00.00.00.00.00.000;02;0201;0,00;0,00;113.552,26;60.391,98;53.160,28;0,00;"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.22.00.00.00.00.00.000;02;0201;0,00;0,00;288,00;0,00;288,00;0,00;"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.23.00.00.00.00.00.000;02;0201;0,00;0,00;101,60;0,00;101,60;0,00;"UNIFORMES, TECIDOS E AVIAMENTOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.23.00.00.00.00.00.000;02;0201;0,00;0,00;2.305,00;0,00;2.305,00;0,00;"UNIFORMES, TECIDOS E AVIAMENTOS";A;06;F;S;P;;0000;3110;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
3.3.1.1.1.24.00.00.00.00.00.000;02;0201;0,00;0,00;122.317,17;90.002,69;32.314,48;0,00;"MATERIAL PARA MANUTENCAO DE BENS IMOVEIS/INSTALACOES";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-15;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"input/pm\BAL_VER.TXT"
