conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
3.7.2.1.3.02.00.00.00.00.00.000;02;0201;0,00;0,00;102.429,54;0,04;102.429,50;0,00;PIS/PASEP;A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;46.306,03;0,00;46.306,03;0,00;"OUTRAS VARIACOES PATRIMONIAIS DIMINUTIVAS";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.1.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.800,00;0,00;1.800,00;0,00;PREMIACOES;S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.1.9.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.800,00;0,00;1.800,00;0,00;"OUTRAS PREMIACOES";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.1.9.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.800,00;0,00;1.800,00;0,00;"OUTRAS PREMIACOES - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.1.9.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;1.800,00;0,00;1.800,00;0,00;"OUTRAS PREMIACOES - CONSOLIDACAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;44.506,03;0,00;44.506,03;0,00;"DIVERSAS VARIACOES PATRIMONIAIS DIMINUTIVAS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;38.000,00;0,00;38.000,00;0,00;"COMPENSACAO FINANCEIRA ENTRE RGPS/RPPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.1.3.00.00.00.00.00.00.000;02;0201;0,00;0,00;38.000,00;0,00;38.000,00;0,00;"COMPENSACAO FINANCEIRA ENTRE RGPS/RPPS - INTER OFSS - UNIAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.1.3.01.00.00.00.00.00.000;10;1001;0,00;0,00;38.000,00;0,00;38.000,00;0,00;"COMPENSACAO FINANCEIRA ENTRE RGPS/RPPS - INTER OFSS - UNIAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.6.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;2.976,83;0,00;2.976,83;0,00;"INDENIZACOES E RESTITUICOES";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.6.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;2.976,83;0,00;2.976,83;0,00;"INDENIZACOES E RESTITUICOES - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.6.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;2.976,83;0,00;2.976,83;0,00;"INDENIZACOES, RESTITUICOES E RESSARCIMENTOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.9.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;3.529,20;0,00;3.529,20;0,00;"VARIACOES PATRIMONIAIS DIMINUTIVAS DECORRENTES DE FATOS GERADORES DIVERSOS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.9.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;3.529,20;0,00;3.529,20;0,00;"VARIACOES PATRIMONIAIS DIMINUTIVAS DECORRENTES DE FATOS GERADORES DIVERSOS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
3.9.9.9.1.01.09.00.00.00.00.000;02;0201;0,00;0,00;3.529,20;0,00;3.529,20;0,00;"BAIXA DE BENS - MOVEIS - AVARIA";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.0.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;378.764,50;13.014.178,54;0,00;12.635.414,04;"VARIACAO PATRIMONIAL AUMENTATIVA";S;01;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;3.861,00;650.681,21;0,00;646.820,21;"IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;3.041,00;345.279,58;0,00;342.238,58;IMPOSTOS;S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.408,24;265.737,11;0,00;264.328,87;"IMPOSTOS SOBRE PATRIMONIO E A RENDA";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.408,24;265.737,11;0,00;264.328,87;"IMPOSTOS SOBRE PATRIMONIO E A RENDA - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.1.03.00.00.00.00.00.000;02;0201;0,00;0,00;56,44;213.664,38;0,00;213.607,94;"IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.1.03.01.00.00.00.00.000;02;0201;0,00;0,00;49,24;212.053,59;0,00;212.004,35;"IR - PESSOAS FISICAS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.1.03.02.00.00.00.00.000;02;0201;0,00;0,00;7,20;1.610,79;0,00;1.603,59;"IR - PESSOAS JURIDICAS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.2.1.04.00.00.00.00.00.000;02;0201;0,00;0,00;1.351,80;52.072,73;0,00;50.720,93;ITBI;A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.3.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.632,76;79.542,47;0,00;77.909,71;"IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.3.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;1.632,76;79.542,47;0,00;77.909,71;"IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.1.3.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;1.632,76;79.542,47;0,00;77.909,71;ISS;A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;820,00;52.141,33;0,00;51.321,33;TAXAS;S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;820,00;51.060,13;0,00;50.240,13;"TAXAS PELO EXERCICIO DO PODER DE POLICIA";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;820,00;51.060,13;0,00;50.240,13;"TAXAS PELO EXERCICIO DO PODER DE POLICIA - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;40.775,14;0,00;40.775,14;"TAXA DE FISCALIZACAO DE LOCALIZACAO E FUNCIONAMENTO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.05.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;820,00;0,00;820,00;"TAXA DE AUTORIZACAO DE FUNCIONAMENTO E TRANSPORTE";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.08.00.00.00.00.00.000;02;0201;0,00;0,00;820,00;820,00;0,00;0,00;"TAXA DE AUTORIZACAO DE FUNCIONAMENTO DE TRANSPORTE";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.14.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;7.545,89;0,00;7.545,89;"TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.15.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.017,10;0,00;1.017,10;"TAXA DE SERVICOS ADMINISTRATIVO";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.15.01.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.017,10;0,00;1.017,10;"ATOS DA ADMINISTRACAO EM GERAL";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.99.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;82,00;0,00;82,00;"OUTRAS TAXAS PELO EXERCICIO DO PODER DE POLICIA";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.1.1.99.01.00.00.00.00.000;02;0201;0,00;0,00;0,00;82,00;0,00;82,00;"TAXA DE LICENCA DE ATIVIDADE AMBULANTE";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.2.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.081,20;0,00;1.081,20;"TAXAS PELA PRESTACAO DE SERVICOS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.2.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.081,20;0,00;1.081,20;"TAXAS PELA PRESTACAO DE SERVICOS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.2.1.99.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.081,20;0,00;1.081,20;"OUTRAS TAXAS PELA PRESTACAO DE SERVICOS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.2.2.1.99.01.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.081,20;0,00;1.081,20;"TAXA DE EMISSAO DE CERTIDOES";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.3.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;253.260,30;0,00;253.260,30;"CONTRIBUICOES DE MELHORIA";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.3.4.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;253.260,30;0,00;253.260,30;"CONTRIBUICAO DE MELHORIA PELA PAVIMENTACAO E OBRAS COMPLEMENTARES";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.3.4.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;253.260,30;0,00;253.260,30;"CONTRIBUICAO DE MELHORIA PELA PAVIMENTACAO E OBRAS COMPLEMENTARES - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.1.3.4.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;253.260,30;0,00;253.260,30;"CONTRIBUICAO DE MELHORIA PELA PAVIMENTACAO E OBRAS COMPLEMENTARES";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;23.713,07;601.376,87;0,00;577.663,80;CONTRIBUICOES;S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;474.321,13;0,00;474.321,13;"CONTRIBUICOES SOCIAIS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;474.321,13;0,00;474.321,13;"CONTRIBUICOES SOCIAIS - RPPS E MILITARES";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;159.440,06;0,00;159.440,06;"CONTRIBUICOES SOCIAIS - RPPS E MILITARES - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;159.440,06;0,00;159.440,06;"CONTRIBUICAO DO SEGURADO AO RPPS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.1.02.01.00.00.00.00.000;10;1001;0,00;0,00;0,00;154.852,19;0,00;154.852,19;"CONTRIBUICAO DO SERVIDOR - RPPS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.1.02.02.00.00.00.00.000;10;1001;0,00;0,00;0,00;4.587,87;0,00;4.587,87;"CONTRIBUICAO DO APOSENTADO - RPPS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.2.00.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;314.881,07;0,00;314.881,07;"CONTRIBUICOES SOCIAIS - RPPS E MILITARES - INTRA OFSS";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.2.01.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;314.881,07;0,00;314.881,07;"CONTRIBUICOES PATRONAIS AO RPPS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.1.1.2.01.01.00.00.00.00.000;10;1001;0,00;0,00;0,00;314.881,07;0,00;314.881,07;"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO - RPPS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.3.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;23.713,07;127.055,74;0,00;103.342,67;"CONTRIBUICAO DE ILUMINACAO PUBLICA";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.3.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;23.713,07;127.055,74;0,00;103.342,67;"CONTRIBUICAO DE ILUMINACAO PUBLICA - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.2.3.1.1.01.00.00.00.00.00.000;02;0201;0,00;0,00;23.713,07;127.055,74;0,00;103.342,67;"CONTRIBUICAO DE ILUMINACAO PUBLICA";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.0.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;207,00;43.887,35;0,00;43.680,35;"EXPLORACAO E VENDA DE BENS, SERVICOS E DIREITOS";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.0.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;207,00;43.887,35;0,00;43.680,35;"EXPLORACAO DE BENS E DIREITOS E PRESTACAO DE SERVICOS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.0.00.00.00.00.00.00.000;02;0201;0,00;0,00;207,00;43.887,35;0,00;43.680,35;"VALOR BRUTO DE EXPLORACAO DE BENS E DIREITOS E PRESTACAO DE SERVICOS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.1.00.00.00.00.00.00.000;02;0201;0,00;0,00;207,00;43.887,35;0,00;43.680,35;"VALOR BRUTO DE EXPLORACAO DE BENS, DIREITOS E PRESTACAO DE SERVICOS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.1.02.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;1.100,00;0,00;1.100,00;"EXPLORACAO DO PATRIMONIO IMOBILIARIO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.1.37.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;74,25;0,00;74,25;"SERVICOS ADMINISTRATIVOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.1.52.00.00.00.00.00.000;02;0201;0,00;0,00;0,00;2.178,10;0,00;2.178,10;"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
4.3.3.1.1.99.00.00.00.00.00.000;02;0201;0,00;0,00;207,00;40.535,00;0,00;40.328,00;"OUTRAS VARIACOES PATRIMONIAIS AUMENTATIVAS PROVENIENTES DE PRESTACAO DE SERVICOS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-04-30;2022-05-11;01602258000120;"MUNICIPIO DE NOVA CANDELARIA";"Z:/Abase/ARQUIVOSPAD\2022\MES05\BAL_VER.txt"
